UNITID,EFFYLEV,EFYTOTLT
135726,2,11688
135726,4,6020
135735,1,3097
135735,2,3097
135771,1,1282
135771,2,1282
135939,1,572
135939,2,572
135957,1,2293
135957,2,2293
136011,1,2208
136011,2,2208
136048,1,201
136048,2,201
136066,1,4207
136066,2,4207
136075,1,475
136075,2,475
136109,1,248
136109,2,248
136145,1,1745
136145,2,1745
136172,1,19581
136172,2,17128
136172,4,2453
136206,1,820
136206,2,820
136215,1,37197
136215,2,7235
136215,4,29962
136233,1,11530
136233,2,11530
136251,1,111
136251,2,111
136288,1,3088
136288,2,2978
136288,4,110
136303,1,1269
136303,2,1269
136330,1,3599
136330,2,2673
136330,4,926
136358,1,42439
136358,2,42439
136400,1,14065
136400,2,14065
136473,1,17132
136473,2,17132
136491,1,2053
136491,2,2053
136516,1,14196
136516,2,14196
136659,1,379
136659,2,379
136701,1,79
136701,4,79
136738,1,1989
136738,2,1989
136747,1,2389
136747,2,2389
136765,1,1001
136765,2,1001
136774,1,1335
136774,2,1335
136783,1,92
136783,2,92
136826,1,1981
136826,2,1981
136950,1,3711
136950,2,2830
136950,4,881
137023,1,1298
137023,2,1298
137032,1,22295
137032,2,18667
137032,4,3628
137078,1,40856
137078,2,40856
137087,1,2110
137087,2,2110
137096,1,21030
137096,2,21030
137120,1,1110
137120,2,1110
137148,1,2691
137148,2,149
137148,4,2542
137209,1,24665
137209,2,24665
137245,1,2978
137245,2,2978
137272,1,78
137272,2,62
137272,4,16
137281,1,9211
137281,2,9211
137315,1,4328
137315,2,4328
137351,1,47737
137351,2,35498
137351,4,12239
137476,1,4427
137476,2,2661
137476,4,1766
137537,1,394
137537,2,394
137546,1,4136
137546,2,2231
137546,4,1905
137564,1,3322
137564,2,2919
137564,4,403
137591,1,467
137591,2,467
137713,1,273
137713,2,273
137759,1,20708
137759,2,20708
137777,1,55
137777,2,33
137777,4,22
137801,1,3408
137801,2,3359
137801,4,49
137810,1,2037
137810,2,1994
137810,4,43
137847,1,7188
137847,2,6163
137847,4,1025
137856,1,430
137856,2,430
137865,1,784
137865,2,784
137892,1,1428
137892,2,1428
137953,1,295
137953,2,272
137953,4,23
137962,1,231
137962,2,231
138132,1,138
138132,2,138
138187,1,55545
138187,2,55545
138275,1,1288
138275,2,1128
138275,4,160
138284,1,1393
138284,2,1393
138293,1,865
138293,2,778
138293,4,87
138309,1,7307
138309,2,7307
138354,1,14100
138354,2,11433
138354,4,2667
138372,1,1423
138372,2,1423
138479,1,2048
138479,2,2048
138488,1,1025
138488,2,1025
138497,1,553
138497,2,553
138558,1,4102
138558,2,4102
138594,1,3317
138594,2,3317
138600,1,978
138600,2,932
138600,4,46
138655,1,413
138655,2,413
138664,1,73
138664,2,73
138682,1,6442
138682,2,6442
138691,1,8402
138691,2,8402
138716,1,5190
138716,2,4587
138716,4,603
138761,1,388
138761,2,388
138789,1,8930
138789,2,7382
138789,4,1548
138813,1,5677
138813,2,5677
138822,1,1524
138822,2,1524
138840,1,7966
138840,2,7966
138868,1,1121
138868,2,1121
138901,1,4021
138901,2,4021
138929,1,558
138929,4,558
138938,1,373
138938,2,373
138947,1,4293
138947,2,3533
138947,4,760
138956,1,7679
138956,2,7679
138983,1,8810
138983,2,7119
138983,4,1691
139010,1,5223
139010,2,5223
139074,1,1846
139074,2,1846
139092,1,145
139092,2,145
139144,1,2068
139144,2,1839
139144,4,229
139153,1,1011
139153,2,792
139153,4,219
139199,1,3507
139199,2,2299
139199,4,1208
139205,1,1485
139205,2,1485
139214,1,370
139214,2,370
139250,1,4255
139250,2,4255
139278,1,11884
139278,2,11884
139287,1,309
139287,2,309
139311,1,8599
139311,2,8345
139311,4,254
139348,1,421
139348,4,421
139357,1,6787
139357,2,6787
139366,1,10252
139366,2,8606
139366,4,1646
139384,1,9794
139384,2,9794
139393,1,1523
139393,2,1460
139393,4,63
139463,1,7154
139463,2,7154
139506,1,326
139506,2,326
139533,1,10049
139533,2,7426
139533,4,2623
139579,1,27873
139579,2,25245
139579,4,2628
139621,1,3716
139621,2,3716
139630,1,786
139630,2,786
139658,1,14164
139658,2,7412
139658,4,6752
139700,1,7135
139700,2,7135
139719,1,4241
139719,2,4010
139719,4,231
139746,1,84
139746,2,84
139755,1,22395
139755,2,14790
139755,4,7605
139764,1,3677
139764,2,3201
139764,4,476
139773,1,11438
139773,2,11438
139861,1,7768
139861,2,6314
139861,4,1454
139904,1,1886
139904,2,1886
139931,1,22306
139931,2,18900
139931,4,3406
139940,1,36939
139940,2,26931
139940,4,10008
139959,1,39168
139959,2,29082
139959,4,10086
139968,1,5798
139968,2,5798
139986,1,10161
139986,2,10161
139995,1,257
139995,2,257
140003,1,777
140003,2,777
140012,1,10683
140012,2,10683
140076,1,2973
140076,2,2973
140085,1,7180
140085,2,7180
140146,1,461
140146,4,461
140164,1,27463
140164,2,24557
140164,4,2906
140234,1,1222
140234,2,955
140234,4,267
140243,1,6850
140243,2,6850
140252,1,2708
140252,2,793
140252,4,1915
140304,1,11648
140304,2,11648
140322,1,8897
140322,2,8897
140331,1,19581
140331,2,19581
140340,1,959
140340,2,959
140401,1,2720
140401,2,625
140401,4,2095
140447,1,9366
140447,2,5169
140447,4,4197
140483,1,4696
140483,2,4696
140553,1,2840
140553,2,2840
140562,1,330
140562,4,330
140599,1,4088
140599,2,4088
140669,1,6680
140669,2,5831
140669,4,849
140678,1,4444
140678,2,4444
140696,1,1296
140696,2,1202
140696,4,94
140711,1,102
140711,2,102
140720,1,1148
140720,2,1148
140818,1,3205
140818,2,1385
140818,4,1820
140827,1,158
140827,2,158
140872,1,2624
140872,2,2480
140872,4,144
140942,1,9637
140942,2,9637
140951,1,10945
140951,2,8752
140951,4,2193
140960,1,4412
140960,2,4250
140960,4,162
140988,1,1463
140988,2,1463
140997,1,2629
140997,2,2629
141006,1,4302
141006,2,4302
141015,1,368
141015,2,368
141060,1,2279
141060,2,2279
141097,1,6299
141097,2,5388
141097,4,911
141158,1,2737
141158,2,2737
141167,1,1285
141167,2,1049
141167,4,236
141185,1,880
141185,2,880
141237,1,578
141237,2,578
141255,1,9148
141255,2,9148
141264,1,14481
141264,2,11621
141264,4,2860
141307,1,1709
141307,2,1709
141325,1,840
141325,2,733
141325,4,107
141334,1,13713
141334,2,11133
141334,4,2580
141361,1,764
141361,2,764
141468,1,2559
141468,2,2559
141486,1,3818
141486,2,2791
141486,4,1027
141565,1,4847
141565,2,4197
141565,4,650
141574,1,24967
141574,2,17046
141574,4,7921
141608,1,155
141608,2,155
141644,1,10184
141644,2,8655
141644,4,1529
141680,1,6607
141680,2,6607
141796,1,13292
141796,2,13292
141802,1,1758
141802,2,1758
141811,1,10502
141811,2,10502
141839,1,5649
141839,2,5649
141848,1,238
141848,2,238
141936,1,50
141936,4,50
141945,1,246
141945,2,246
141981,1,1652
141981,2,1652
141990,1,3355
141990,2,3355
142054,1,1308
142054,2,1308
142090,1,187
142090,2,187
142115,1,27462
142115,2,21336
142115,4,6126
142179,1,1607
142179,2,1607
142276,1,19929
142276,2,16333
142276,4,3596
142285,1,16537
142285,2,11298
142285,4,5239
142294,1,1067
142294,2,1048
142294,4,19
142328,1,5336
142328,2,5336
142337,1,1050
142337,2,1050
142407,1,72
142407,2,72
142416,1,43
142416,2,43
142443,1,7611
142443,2,7611
142461,1,2386
142461,2,1578
142461,4,808
142489,1,116
142489,2,116
142522,1,21026
142522,2,21026
142559,1,13183
142559,2,13183
142832,1,729
142832,4,729
142869,1,62
142869,2,62
142878,1,37
142878,2,37
142887,1,448
142887,2,448
143048,1,3314
143048,2,2562
143048,4,752
143075,1,622
143075,2,622
143084,1,2474
143084,2,2474
143118,1,8925
143118,2,2743
143118,4,6182
143181,1,72
143181,2,72
143215,1,26077
143215,2,26077
143233,1,69
143233,4,69
143279,1,13397
143279,2,13397
143288,1,625
143288,2,625
143297,1,234
143297,2,224
143297,4,10
143303,1,20
143303,2,20
143358,1,6240
143358,2,5285
143358,4,955
143376,1,259
143376,2,259
143464,1,197
143464,2,197
143473,1,90
143473,2,90
143482,1,140
143482,2,140
143491,1,185
143491,2,185
143516,1,129
143516,2,129
143534,1,164
143534,2,164
143543,1,204
143543,2,204
143552,1,192
143552,2,192
143613,1,4757
143613,2,4757
143659,1,533
143659,4,533
143695,1,61
143695,2,61
143853,1,2215
143853,4,2215
143978,1,3062
143978,4,3062
144005,1,8927
144005,2,6521
144005,4,2406
144014,1,242
144014,4,242
144050,1,15965
144050,2,5218
144050,4,10747
144157,1,12224
144157,2,12224
144166,1,14653
144166,2,14653
144175,1,8360
144175,2,8360
144184,1,21558
144184,2,21558
144193,1,15773
144193,2,15773
144209,1,15672
144209,2,15672
144218,1,19938
144218,2,19938
144281,1,13377
144281,2,12773
144281,4,604
144351,1,6352
144351,2,1348
144351,4,5004
144467,1,1677
144467,2,1677
144485,1,1869
144485,2,1869
144564,1,9230
144564,2,9230
144573,1,83
144573,2,83
144616,1,45
144616,2,45
144740,1,29326
144740,2,19055
144740,4,10271
144759,1,53338
144759,2,40749
144759,4,12589
144795,1,279
144795,2,279
144865,1,50336
144865,2,50336
144883,1,1449
144883,2,1449
144892,1,12426
144892,2,10265
144892,4,2161
144944,1,19162
144944,2,19162
144962,1,3634
144962,2,3336
144962,4,298
144971,1,843
144971,2,843
145099,1,208
145099,2,208
145239,1,595
145239,2,595
145275,1,418
145275,4,418
145309,1,67
145309,2,67
145336,1,7649
145336,2,3721
145336,4,3928
145354,1,76
145354,2,76
145372,1,2027
145372,2,1568
145372,4,459
145406,1,469
145406,2,469
145424,1,172
145424,2,172
145433,1,185
145433,2,185
145460,1,1563
145460,2,1557
145460,4,6
145497,1,498
145497,2,482
145497,4,16
145521,1,3702
145521,2,3702
145558,1,2160
145558,4,2160
145600,1,30426
145600,2,17980
145600,4,12446
145619,1,8819
145619,2,4315
145619,4,4504
145628,1,640
145628,4,640
145637,1,47235
145637,2,32661
145637,4,14574
145646,1,2090
145646,2,2090
145682,1,19787
145682,2,19787
145691,1,926
145691,2,926
145707,1,2885
145707,2,2885
145725,1,8543
145725,2,2818
145725,4,5725
145770,1,1842
145770,2,329
145770,4,1513
145813,1,23735
145813,2,19770
145813,4,3965
145831,1,8360
145831,2,8360
145886,1,102
145886,4,102
146010,1,2765
146010,2,2765
146205,1,19402
146205,2,19402
146241,1,1867
146241,4,1867
146278,1,4516
146278,2,4516
146296,1,29197
146296,2,29197
146339,1,1557
146339,2,1372
146339,4,185
146348,1,10179
146348,2,10179
146366,1,10060
146366,2,10060
146393,1,3314
146393,2,3314
146418,1,7717
146418,2,7717
146427,1,1444
146427,2,1444
146454,1,99
146454,2,99
146472,1,31262
146472,2,31262
146481,1,1506
146481,2,1477
146481,4,29
146490,1,982
146490,4,982
146506,1,20003
146506,2,20003
146533,1,322
146533,2,322
146603,1,12160
146603,2,12160
146612,1,7031
146612,2,4599
146612,4,2432
146621,1,57
146621,2,57
146667,1,1158
146667,2,758
146667,4,400
146676,1,1606
146676,2,1606
146685,1,15112
146685,2,15112
146700,1,2707
146700,2,2707
146719,1,18169
146719,2,11159
146719,4,7010
146728,1,325
146728,4,325
146755,1,327
146755,2,327
146791,1,872
146791,2,872
146807,1,100
146807,2,100
146816,1,226
146816,2,226
146825,1,578
146825,2,578
146977,1,265
146977,4,265
147004,1,11412
147004,2,11412
147013,1,4202
147013,2,2770
147013,4,1432
147031,1,159
147031,4,159
147129,1,289
147129,2,289
147165,1,836
147165,2,836
147244,1,2653
147244,2,2583
147244,4,70
147341,1,1387
147341,2,1387
147369,1,3850
147369,2,3025
147369,4,825
147378,1,31444
147378,2,31444
147396,1,113
147396,2,113
147411,1,7931
147411,2,7931
147439,1,109
147439,2,109
147536,1,11642
147536,2,2432
147536,4,9210
147590,1,952
147590,2,196
147590,4,756
147642,1,141
147642,2,141
147660,1,3183
147660,2,2762
147660,4,421
147679,1,3700
147679,2,2423
147679,4,1277
147697,1,152
147697,4,152
147703,1,28126
147703,2,19906
147703,4,8220
147749,1,1273
147749,2,1273
147767,1,22674
147767,2,10636
147767,4,12038
147776,1,14827
147776,2,11282
147776,4,3545
147800,1,31085
147800,2,31085
147819,1,115
147819,2,115
147828,1,6633
147828,2,3523
147828,4,3110
147916,1,17602
147916,2,17602
147970,1,250
147970,2,250
148007,1,11063
148007,2,11063
148016,1,555
148016,2,555
148098,1,75
148098,2,75
148131,1,2828
148131,2,1351
148131,4,1477
148140,1,761
148140,2,761
148177,1,4106
148177,2,4106
148256,1,13882
148256,2,13882
148292,1,7834
148292,2,7834
148335,1,5911
148335,2,5203
148335,4,708
148380,1,17220
148380,2,17220
148399,1,1441
148399,2,1441
148405,1,2487
148405,2,994
148405,4,1493
148487,1,8821
148487,2,4913
148487,4,3908
148496,1,4711
148496,2,1997
148496,4,2714
148511,1,2183
148511,2,122
148511,4,2061
148575,1,612
148575,2,450
148575,4,162
148584,1,4468
148584,2,1935
148584,4,2533
148593,1,137
148593,2,137
148627,1,5900
148627,2,3387
148627,4,2513
148654,1,6240
148654,2,3586
148654,4,2654
148672,1,5023
148672,2,5023
148724,1,95
148724,4,95
148821,1,9182
148821,2,9182
148849,1,120
148849,2,120
148876,1,1805
148876,2,1805
148885,1,253
148885,4,253
148937,1,7119
148937,2,7119
148955,1,183
148955,2,183
148982,1,388
148982,4,388
148991,1,4600
148991,2,4600
149019,1,696
149019,2,696
149028,1,236
149028,2,217
149028,4,19
149204,1,107
149204,2,107
149222,1,23143
149222,2,18080
149222,4,5063
149231,1,16321
149231,2,12580
149231,4,3741
149310,1,856
149310,2,856
149329,1,82
149329,2,66
149329,4,16
149365,1,17026
149365,2,17026
149499,1,51
149499,2,51
149505,1,1624
149505,2,1624
149514,1,3171
149514,2,1158
149514,4,2013
149532,1,24146
149532,2,24146
149550,1,347
149550,2,347
149639,1,1213
149639,2,190
149639,4,1023
149727,1,19735
149727,2,19735
149763,1,289
149763,2,273
149763,4,16
149772,1,14780
149772,2,11890
149772,4,2890
149781,1,3288
149781,2,2493
149781,4,795
149842,1,27733
149842,2,27733
150048,1,700
150048,2,700
150066,1,3230
150066,2,2335
150066,4,895
150075,1,23
150075,2,23
150136,1,25473
150136,2,19812
150136,4,5661
150145,1,2599
150145,2,2159
150145,4,440
150163,1,4887
150163,2,3791
150163,4,1096
150172,1,1616
150172,2,1295
150172,4,321
150215,1,265
150215,4,265
150251,1,352
150251,2,352
150288,1,406
150288,4,406
150303,1,116
150303,2,116
150400,1,2423
150400,2,2423
150428,1,98
150428,2,98
150437,1,112
150437,2,112
150455,1,1356
150455,2,1184
150455,4,172
150534,1,3113
150534,2,2922
150534,4,191
150604,1,1375
150604,2,1375
150640,1,20
150640,2,20
150668,1,1170
150668,2,1127
150668,4,43
150677,1,1979
150677,2,1654
150677,4,325
150695,1,146
150695,2,146
150710,1,206
150710,2,206
150756,1,945
150756,2,945
150765,1,107
150765,2,107
150774,1,528
150774,2,528
150853,1,285
150853,2,285
150941,1,1387
150941,2,1241
150941,4,146
150978,1,12756
150978,2,12756
150987,1,32484
150987,2,32484
150996,1,8977
150996,2,8977
151005,1,12788
151005,2,12788
151014,1,7592
151014,2,7592
151023,1,12853
151023,2,12853
151032,1,16303
151032,2,16303
151041,1,7591
151041,2,7591
151050,1,10917
151050,2,10917
151069,1,9405
151069,2,9405
151078,1,5841
151078,2,5841
151087,1,14858
151087,2,14858
151096,1,5243
151096,2,5243
151102,1,16958
151102,2,15665
151102,4,1293
151111,1,39216
151111,2,28129
151111,4,11087
151157,1,403
151157,2,403
151166,1,4240
151166,2,4240
151184,1,62
151184,2,62
151193,1,422
151193,2,422
151209,1,344
151209,2,344
151236,1,505
151236,2,505
151245,1,384
151245,2,384
151263,1,5946
151263,2,4381
151263,4,1565
151290,1,4823
151290,2,4325
151290,4,498
151306,1,13280
151306,2,12140
151306,4,1140
151324,1,13905
151324,2,10838
151324,4,3067
151333,1,3783
151333,2,3530
151333,4,253
151342,1,10849
151342,2,9483
151342,4,1366
151351,1,47851
151351,2,36168
151351,4,11683
151360,1,7382
151360,2,6379
151360,4,1003
151379,1,8718
151379,2,7301
151379,4,1417
151388,1,3878
151388,2,3700
151388,4,178
151458,1,740
151458,2,740
151467,1,451
151467,2,451
151494,1,1769
151494,2,1769
151500,1,1335
151500,2,1335
151519,1,16149
151519,2,15815
151519,4,334
151537,1,74
151537,2,74
151564,1,68
151564,2,68
151607,1,109
151607,2,109
151616,1,1496
151616,2,1496
151625,1,857
151625,2,857
151652,1,453
151652,2,453
151661,1,3992
151661,2,3992
151777,1,1255
151777,2,1255
151786,1,2948
151786,2,2495
151786,4,453
151801,1,23146
151801,2,15223
151801,4,7923
151810,1,1654
151810,2,1527
151810,4,127
151829,1,204
151829,2,204
151865,1,204
151865,4,204
151874,1,217
151874,2,217
151944,1,2265
151944,2,2265
151962,1,184
151962,2,184
152044,1,178
152044,2,178
152080,1,12760
152080,2,8609
152080,4,4151
152099,1,3517
152099,2,3245
152099,4,272
152150,1,80
152150,2,80
152220,1,1315
152220,2,1315
152248,1,12510
152248,2,10869
152248,4,1641
152266,1,5692
152266,2,5595
152266,4,97
152275,1,367
152275,2,367
152309,1,159
152309,2,159
152318,1,1999
152318,2,1866
152318,4,133
152327,1,115
152327,2,115
152336,1,2494
152336,2,2042
152336,4,452
152363,1,1086
152363,2,1064
152363,4,22
152381,1,1948
152381,2,1650
152381,4,298
152390,1,1704
152390,2,1704
152415,1,1132
152415,2,1132
152424,1,550
152424,2,550
152451,1,259
152451,4,259
152497,1,264
152497,2,264
152530,1,3421
152530,2,3225
152530,4,196
152567,1,1810
152567,2,1796
152567,4,14
152600,1,4457
152600,2,3075
152600,4,1382
152628,1,150
152628,2,150
152637,1,23424
152637,2,23424
152673,1,891
152673,2,891
152798,1,598
152798,2,448
152798,4,150
152822,1,1219
152822,2,1219
152992,1,1407
152992,2,1292
152992,4,115
153001,1,3742
153001,2,3574
153001,4,168
153074,1,277
153074,2,277
153083,1,321
153083,2,321
153092,1,21
153092,2,21
153108,1,1878
153108,2,1878
153126,1,1299
153126,2,1032
153126,4,267
153144,1,1309
153144,2,1288
153144,4,21
153162,1,1135
153162,2,1135
153171,1,44
153171,2,44
153214,1,35483
153214,2,35483
153241,1,113
153241,2,113
153250,1,1392
153250,2,1348
153250,4,44
153269,1,14490
153269,2,3963
153269,4,10527
153278,1,2470
153278,2,2117
153278,4,353
153296,1,1453
153296,2,1453
153302,1,264
153302,2,264
153311,1,13452
153311,2,13452
153320,1,459
153320,2,365
153320,4,94
153339,1,46
153339,2,46
153366,1,3393
153366,2,2004
153366,4,1389
153375,1,2456
153375,2,2399
153375,4,57
153384,1,1734
153384,2,1734
153409,1,595
153409,2,595
153418,1,1311
153418,2,1311
153427,1,595
153427,2,595
153445,1,9464
153445,2,9464
153463,1,68
153463,2,68
153472,1,8065
153472,2,8065
153524,1,8657
153524,2,8657
153533,1,4774
153533,2,4774
153542,1,23
153542,2,23
153588,1,55
153588,2,55
153597,1,281
153597,2,281
153603,1,31138
153603,2,24585
153603,4,6553
153621,1,1002
153621,2,1002
153630,1,8097
153630,2,8097
153658,1,34380
153658,2,23387
153658,4,10993
153737,1,19439
153737,2,19439
153746,1,148
153746,2,148
153764,1,312
153764,2,312
153773,1,135
153773,2,135
153782,1,221
153782,2,221
153825,1,1670
153825,2,1555
153825,4,115
153834,1,2588
153834,2,2588
153861,1,1467
153861,2,338
153861,4,1129
153922,1,3009
153922,2,3009
153977,1,986
153977,2,986
154004,1,2868
154004,2,1314
154004,4,1554
154013,1,1948
154013,2,1726
154013,4,222
154022,1,117643
154022,2,107821
154022,4,9822
154059,1,5201
154059,2,5201
154095,1,16578
154095,2,13191
154095,4,3387
154101,1,1256
154101,2,1256
154110,1,7741
154110,2,7741
154129,1,2486
154129,2,2486
154156,1,1874
154156,4,1874
154165,1,97
154165,2,97
154174,1,2489
154174,2,85
154174,4,2404
154208,1,214
154208,2,214
154235,1,4042
154235,2,3063
154235,4,979
154262,1,219
154262,2,219
154332,1,114
154332,2,114
154341,1,173
154341,2,173
154350,1,2318
154350,2,2283
154350,4,35
154378,1,5230
154378,2,5230
154396,1,2211
154396,2,2211
154448,1,303
154448,2,303
154457,1,77
154457,2,77
154466,1,95
154466,2,95
154493,1,9673
154493,2,8750
154493,4,923
154518,1,609
154518,2,609
154527,1,1888
